student_id,institution,program_id,country_home,country_host,cohort_year,subject_field,study_level,study_mode,gender,age,marital_status,language_proficiency,teaching_style_difference,cultural_distance,support_program,participates_in_buddy_program,participates_in_language_course,works_while_studying,work_hours_per_week,scholarship_status,entry_gpa,gpa_sem1,gpa_sem2,gpa_prev,credits_attempted_sem1,credits_earned_sem1,credits_attempted_sem2,credits_earned_sem2,failed_courses_sem1,failed_courses_sem2,attendance_rate,mean_weekly_engagement,std_weekly_engagement,low_engagement_weeks,engagement_trend,avg_assignment_score,avg_exam_score,late_submission_rate,missing_assignments_count,final_gpa_sem3_or_year,success_label,risk_level
SYN0435,Latvia_Uni_B,PRG_625,Vietnam,Latvia,2019,Mathematics,Master,Full-time,Male,26,Single,5,0.5354523661223546,0.75,None,0,0,0,0,Partial,2.6241614333677035,4.70298099478596,4.347226482539565,5.663484539141375,30,18,30,18,2,2,0.7290676224612954,0.7388288787910607,0.11820681584113621,0,0.0003405202304720952,59.06272099550891,70.13245227828679,0.42051189677338663,10,5.231427596926972,1,Medium
SYN0436,Latvia_Uni_B,PRG_620,Pakistan,Latvia,2019,Computer Science,Bachelor,Full-time,Female,22,Single,4,0.7982546621140529,0.75,None,1,0,0,0,Partial,7.260274907382596,3.7956555619575436,4.95219870086681,4.031581151864286,30,18,30,18,2,2,0.5329681464049573,0.5302341262307319,0.12778347140534946,0,0.0001460873263372601,59.26572931052141,47.86912703090607,0.5128951114343822,9,4.092667901347633,0,Medium
SYN0437,Latvia_Uni_C,PRG_651,China,Latvia,2020,Medicine,Bachelor,Full-time,Male,29,Single,4,0.6975372216986615,0.6,StudySkills,0,0,1,10,None,5.441076642624306,4.214564304524298,5.488799174250836,4.887033812449426,30,18,30,18,2,2,0.4249577577216942,0.5936185085516237,0.12789685456853847,0,-0.0011448209779414058,75.73534377160648,63.10439822228746,0.30466408211733154,4,4.985703574836706,1,Medium
SYN0438,Latvia_Uni_A,PRG_336,Indonesia,Latvia,2018,Computer Science,Bachelor,Full-time,Male,29,Single,4,0.17733360449221908,0.9,Mentoring,0,0,1,20,Partial,7.931415225774465,5.439039989323262,6.640785631480786,6.221127124793327,30,18,30,18,2,2,0.7024126544965704,0.816682551477505,0.11990965607127498,0,-0.0005507483042582203,83.87255384858766,67.88586573895599,0.5905556860089337,10,6.532710577682574,1,Low
SYN0439,Latvia_Uni_C,PRG_380,Pakistan,Latvia,2021,Computer Science,Bachelor,Full-time,Female,29,Single,4,0.48880999269375425,0.75,Mentoring,0,0,0,0,None,6.424940772455086,6.05099596563937,6.447447689204277,6.236988604800185,30,18,30,18,2,2,0.6739664681143281,0.6467459427587813,0.10954870841929627,0,0.00023066809989494966,64.20192098230721,63.82128662312201,0.3740199614342927,7,6.424386010711573,1,Medium
SYN0440,Latvia_Uni_C,PRG_458,Kenya,Latvia,2018,Engineering,Bachelor,Full-time,Female,20,Single,5,0.38605043685852003,0.75,None,1,0,0,0,Partial,3.744742706218981,2.1062015028426937,2.7421335704802297,3.2075207876342553,30,18,30,18,2,2,0.5233021683361012,0.42617224243069923,0.1393660362010045,5,-0.0036524182499677034,54.61702081253817,15.0,0.49337345494833973,9,2.613912361513582,0,Medium
SYN0441,Latvia_Uni_B,PRG_300,India,Latvia,2018,Engineering,Master,Full-time,Female,25,Married,4,0.4219953338848181,0.75,Mentoring,0,0,0,0,Partial,5.415745696486332,6.882741109358017,6.5294741412785235,6.927763856306568,30,18,30,18,2,2,0.7296881353962326,0.7364850921867341,0.0994932768747408,0,-0.00154100633069587,67.46342944228711,52.52735438456301,0.4753378616204818,8,6.818743171123711,1,Medium
SYN0442,Latvia_Uni_C,PRG_857,Nigeria,Latvia,2018,Medicine,Master,Full-time,Male,22,Single,4,0.4551274511629503,0.3,None,1,0,0,0,Partial,6.85194363664319,5.053643613035896,5.817453954446782,5.282995389736236,30,18,30,18,2,2,0.6782531006111523,0.7699703344272366,0.11616394609988188,0,-0.00047762287630292766,85.03529049345615,79.82390188512716,0.49480563107634146,8,5.252727760393146,1,Medium
SYN0443,Latvia_Uni_B,PRG_377,Nigeria,Latvia,2019,Mathematics,Master,Full-time,Male,25,Single,4,0.5781254159961863,0.3,Mentoring,0,0,1,20,Full,6.902786736675682,4.175913320993402,5.03850724483166,4.567876361761619,30,18,30,18,2,2,0.5620972146953931,0.6740908079805741,0.13002749171087624,0,-0.0036921827628379595,59.20910998858997,58.78528193200508,0.37576291139685086,3,4.568119632453729,1,Medium
SYN0444,Latvia_Uni_A,PRG_334,India,Latvia,2022,Medicine,PhD,Full-time,Female,21,Married,3,0.23184358585962977,0.9,StudySkills,0,0,1,25,None,5.678601348528957,3.3260661484690943,4.606702152170102,4.413581759438014,30,18,30,18,2,2,0.49763826764752456,0.641175690921846,0.10224027164795667,0,0.002915395063307794,71.29553774873285,60.55939190298578,0.6535413160417588,10,4.597399191556137,1,Medium
SYN0445,Latvia_Uni_B,PRG_593,India,Latvia,2019,Mathematics,Bachelor,Full-time,Male,28,Single,4,0.5246582738443462,0.6,Mentoring,1,1,1,18,Partial,8.211134767098256,6.049862956251675,6.529117860390729,6.433833513322084,30,18,30,18,2,2,0.762248672821009,0.8929232078784233,0.11132810525356573,0,0.0016433149979459575,98.59102091472701,56.14225042891486,0.49611124761310355,11,6.387104107195222,1,Low
SYN0446,Latvia_Uni_A,PRG_103,Bangladesh,Latvia,2019,Business,Bachelor,Full-time,Male,21,Married,3,0.5386142347778282,0.75,None,0,1,1,18,Partial,6.979114992965794,2.4478406528970256,3.6918220257408905,3.073608945752164,30,18,30,18,2,2,0.44556007241773055,0.5692605384230502,0.12606993350455237,0,-0.0036485705114598357,88.12820073353039,76.98611939628661,0.5087115849722259,13,3.329011972906015,1,Medium
SYN0447,Latvia_Uni_B,PRG_765,India,Latvia,2018,Medicine,Master,Full-time,Female,18,Single,2,0.7254293243908617,0.6,Mentoring,0,0,0,0,None,5.338934378874038,6.3181612831279965,7.403527997495313,5.940060384624185,30,18,30,18,2,2,0.7788562178664051,0.8588290604302864,0.09130526160457951,0,0.0011176218059589613,73.10453739123234,68.82705398024203,0.4352799825420079,6,6.642896186460774,1,Medium
SYN0448,Latvia_Uni_C,PRG_541,Nigeria,Latvia,2019,Business,Bachelor,Full-time,Female,31,Married,4,0.8873572928627169,0.3,Mentoring,0,1,0,0,None,6.278541327375524,5.474061527725857,6.97365225186942,6.89908807003123,30,18,30,21,2,1,0.5764394789147984,0.6662947327749495,0.10278252332899711,0,-0.0012686074419678284,68.03511579022734,78.3573831086213,0.21917506872781894,2,6.883943164971208,1,Low
SYN0449,Latvia_Uni_C,PRG_128,Vietnam,Latvia,2018,Medicine,Bachelor,Full-time,Female,25,Single,4,0.481180867912106,0.3,Mentoring,1,0,1,18,Full,4.581281151519859,3.5577056706470165,4.903521607474568,5.407959405872679,30,18,30,18,2,2,0.5906408741307178,0.6226449555454133,0.11687179862237242,0,0.003148047397297113,76.63568231404841,49.22392131152333,0.45323584176394915,11,4.387988596045622,1,Medium
SYN0450,Latvia_Uni_A,PRG_208,Pakistan,Latvia,2022,Computer Science,Bachelor,Full-time,Female,20,Single,5,0.7447879284235011,0.9,Mentoring,1,1,1,25,Partial,5.121357158656579,3.6576379898360996,3.7620473334627405,4.233359411101511,30,18,30,18,2,2,0.37762895643385874,0.5492738437343545,0.13973543697473703,1,-0.0014344185263822926,55.8442777498337,38.790283583915596,0.34688143099756213,5,3.98148420584412,0,Medium
SYN0451,Latvia_Uni_A,PRG_709,China,Latvia,2021,Medicine,Bachelor,Full-time,Female,23,Married,3,0.13143067663404895,0.75,Mentoring,0,0,1,25,Partial,6.095956467562312,3.0272555357727646,4.141534796445976,3.583076776948357,30,18,30,18,2,2,0.5742962376802915,0.639907170407276,0.11522865098481677,0,-0.0015301614311002572,62.253022894099,75.50915046393933,0.5113010613191169,11,4.140863573699505,0,Medium
SYN0452,Latvia_Uni_A,PRG_826,Pakistan,Latvia,2018,Computer Science,Master,Full-time,Male,21,Single,3,0.33498405136885967,0.75,Mentoring,0,0,1,25,Partial,7.9642039199667405,4.412222948166939,3.3988465916710027,4.027678316943199,30,18,30,18,2,2,0.37530739102599214,0.5697884040419936,0.1268877400256538,1,-0.0037230626923949136,64.36039890478085,67.27303052296564,0.3112563200933133,7,3.7574823594162856,0,Medium
SYN0453,Latvia_Uni_B,PRG_904,India,Latvia,2022,Medicine,Bachelor,Full-time,Male,24,Single,3,0.4479645488335019,0.9,StudySkills,1,0,1,10,Full,3.3001054191527643,4.126951299629663,3.9379663009354986,4.437380428554266,30,18,30,18,2,2,0.5349395191095435,0.5858514848765122,0.10240235415804445,0,-0.002211811540405897,49.248348936936736,52.355506995042525,0.6505152356391928,11,4.850988809205877,0,Medium
SYN0454,Latvia_Uni_B,PRG_174,India,Latvia,2021,Medicine,Bachelor,Full-time,Female,26,Married,2,0.2857376926150005,0.3,StudySkills,1,0,0,0,None,4.7322688870290905,4.516802716071518,5.066450997109307,4.959987032497437,30,18,30,18,2,2,0.5615214972240854,0.5905832391432921,0.08177302916506919,0,-0.0018238519175660113,52.507302336801274,50.02295190070057,0.39964118832939866,5,4.605204710648468,0,Medium
SYN0455,Latvia_Uni_A,PRG_937,Kenya,Latvia,2020,Computer Science,Bachelor,Full-time,Male,26,Single,3,0.42709388637624235,0.6,None,0,0,0,0,Full,8.254677123098496,4.753894531001638,4.881455511817256,4.872978557763668,30,18,30,18,2,2,0.5977498273900249,0.7079904619108432,0.12219034572029953,0,-0.002851123321953294,70.97911929224468,79.42695842870162,0.4786970426428223,10,4.7576817674359635,1,Medium
SYN0456,Latvia_Uni_C,PRG_245,China,Latvia,2018,Computer Science,Master,Full-time,Male,24,Single,3,0.8099119102830298,0.75,Mentoring,1,0,1,18,None,6.350324567853959,5.042042800890513,7.079397415558782,5.513414151898641,30,18,30,18,2,2,0.725070348191681,0.8582592851140973,0.11069997773982504,0,-0.00276749999629175,68.20237708861887,57.80111236711099,0.47607284928813254,8,6.084135740065696,1,Low
SYN0457,Latvia_Uni_B,PRG_227,China,Latvia,2018,Mathematics,Bachelor,Full-time,Male,24,Single,2,0.389271572599131,0.75,None,0,0,1,20,Partial,6.498207210467477,2.573518089690898,4.039131150806393,2.902749960004284,30,18,30,18,2,2,0.5242027230562585,0.6772061322004665,0.1038273951075373,0,0.0022455627110385353,66.48581521974243,74.32153690747306,0.3845135411182912,4,3.1905455636130955,0,High
SYN0458,Latvia_Uni_B,PRG_952,Nigeria,Latvia,2020,Medicine,Master,Full-time,Male,27,Single,3,0.4041392283688923,0.6,StudySkills,0,1,0,0,None,3.691500767462621,3.715433016382935,4.6810207172853575,4.780856794909327,30,18,30,18,2,2,0.39642845885357675,0.42969807953435235,0.1356790052823822,7,-0.0010899126746443113,70.88933417834832,41.33638473430581,0.3578927878468092,7,3.824990225540778,1,Medium
SYN0459,Latvia_Uni_B,PRG_141,India,Latvia,2020,Computer Science,Bachelor,Full-time,Female,18,Married,3,0.7499538195462471,0.9,None,0,0,0,0,Partial,7.335417606739303,3.777636702973955,3.0461490319544136,4.1460753606580605,30,18,30,18,2,2,0.44304664964609985,0.5154770361814953,0.11530903740999703,1,-0.0006364546781431742,69.6337462937882,62.10670714075545,0.4691255421218917,8,3.828325156285618,0,High
SYN0460,Latvia_Uni_A,PRG_455,India,Latvia,2018,Medicine,Bachelor,Full-time,Male,21,Married,4,0.5463121526947915,0.9,Mentoring,0,0,1,20,Partial,6.349740481021549,4.151401430135968,4.6831782214398885,5.734878358796856,30,18,30,18,2,2,0.680169146124714,0.7429630091956694,0.1221151346994415,0,-0.0023591528492269967,67.33750007222372,86.73439578061222,0.4247648421455344,4,4.984973486824268,1,Medium
SYN0461,Latvia_Uni_A,PRG_140,Nigeria,Latvia,2020,Medicine,Master,Full-time,Male,20,Single,1,0.38472727181836625,0.3,StudySkills,0,1,1,10,Partial,6.435188543796288,4.846049747312543,6.1396119037564585,4.715715422889442,30,18,30,19,2,2,0.657672646138453,0.7058135824451888,0.12597571699842272,0,-0.0026613821406101315,71.27771908369876,63.77051238913892,0.21254378564280602,2,5.019563869165446,0,Medium
SYN0462,Latvia_Uni_A,PRG_133,Bangladesh,Latvia,2019,Engineering,Bachelor,Full-time,Male,27,Single,4,0.8428348213806677,0.3,None,1,0,0,0,None,3.723346236736528,3.442515164084963,3.92580915527864,4.196911857135516,30,18,30,18,2,2,0.46203247831162986,0.48436957146382864,0.09253034425455808,1,-0.0009039563435099076,53.79539791618805,48.656949856399585,0.5084297264279134,7,3.81367494605535,0,Medium
SYN0463,Latvia_Uni_A,PRG_116,Kenya,Latvia,2021,Mathematics,Bachelor,Full-time,Female,21,Single,4,0.6144355611180276,0.9,StudySkills,0,1,1,20,Partial,5.65452586723738,4.491223894184646,5.032208860891966,4.198901820110533,30,18,30,18,2,2,0.3670488365702253,0.5751636184195552,0.12786578595826772,0,0.0003090714330799375,59.53952235439665,55.383821109625245,0.30061210713482484,7,3.917846462824663,0,Medium
SYN0464,Latvia_Uni_A,PRG_776,China,Latvia,2021,Medicine,Bachelor,Full-time,Male,19,Single,3,0.51750852629653,0.6,Mentoring,0,0,0,0,None,3.801506015363496,5.073024897614831,5.263218721107945,4.403995012754801,30,18,30,18,2,2,0.5755669683977964,0.5472825213701383,0.09405862614675738,0,-0.0006011462122629047,38.73712864340624,50.56540441037762,0.5008831277355841,6,4.6978622333947095,0,Medium
SYN0465,Latvia_Uni_C,PRG_252,China,Latvia,2021,Engineering,PhD,Full-time,Male,25,Married,5,0.05027450043375065,0.3,None,0,0,1,18,Partial,3.8333133085658133,1.4951518522299576,1.6874896022233181,2.5684143479312627,30,18,30,18,2,2,0.3460953171155429,0.3279612402803673,0.12093373756496292,13,0.0006181392806581794,40.38461744704811,38.06838382913482,0.47770568399088437,10,2.200981094569743,0,Medium
SYN0466,Latvia_Uni_C,PRG_477,India,Latvia,2019,Business,Bachelor,Full-time,Female,20,Single,4,0.6240938138711235,0.75,Mentoring,1,0,0,0,Full,8.671019185691474,5.467156824930028,5.4181107898520215,5.794333415364928,30,18,30,18,2,2,0.34928267318494266,0.46136155927080225,0.11181782159025432,3,-0.0021624474424211024,61.14779879094323,58.77132586164147,0.5043574033876569,9,5.635133099991502,0,Medium
SYN0467,Latvia_Uni_A,PRG_687,India,Latvia,2020,Business,Master,Full-time,Male,22,Single,4,0.15255595123863586,0.6,StudySkills,1,0,1,10,Partial,6.1149986240154135,5.03503812767868,5.152371988144395,5.913368593511834,30,18,30,18,2,2,0.4924153246769415,0.7371572919629057,0.11132330666806473,0,-0.003117312281892345,91.39425267634279,63.511233518095246,0.4115113559359627,6,5.7250301661126795,1,Medium
SYN0468,Latvia_Uni_B,PRG_698,Bangladesh,Latvia,2022,Computer Science,Bachelor,Full-time,Male,32,Married,2,0.39080456470172886,0.6,None,0,0,1,15,None,8.495177149129887,3.323127604265139,4.538169516685482,4.197995433687863,30,18,30,18,2,2,0.6037151164768294,0.7774192212463893,0.11235479232965624,0,-0.0019276725334599044,79.28455677134461,67.56334472224381,0.41534690290275345,9,4.595221374959057,1,Medium
SYN0469,Latvia_Uni_A,PRG_728,China,Latvia,2020,Computer Science,Bachelor,Full-time,Male,26,Married,4,0.2872711106362865,0.3,Mentoring,0,0,0,0,Full,6.970255860442164,4.880047650076374,6.319439721106124,5.871176054631677,30,18,30,19,2,2,0.5231023586196936,0.5728646696042661,0.11090604962147502,0,-0.0009889845049425592,59.75655156636317,49.89761520862453,0.29947963192050575,7,5.461027542671539,0,Medium
SYN0470,Latvia_Uni_C,PRG_973,India,Latvia,2018,Computer Science,Bachelor,Full-time,Male,23,Single,4,0.8024578687003724,0.75,Mentoring,0,0,1,18,Full,6.617005488725713,5.547421972573319,5.249748822239936,4.472049236626695,30,18,30,18,2,2,0.47120435972482294,0.6571240643545802,0.11344456726612899,0,-0.0009846896196049682,75.09958096035747,64.76037597501653,0.39671710082758566,5,4.761045106932373,1,Medium
SYN0471,Latvia_Uni_C,PRG_441,Kenya,Latvia,2021,Medicine,PhD,Full-time,Female,23,Single,3,0.08177631851046677,0.75,StudySkills,0,0,0,0,Partial,6.812782329342174,5.738749850133582,5.42484163550159,6.003995379769776,30,18,30,18,2,2,0.6491050349978235,0.7232774690020009,0.09876751899111542,0,-0.0014216155358337844,71.2861347267241,63.85076134253441,0.4982058017098087,9,6.035882861682508,1,Low
SYN0472,Latvia_Uni_B,PRG_126,Kenya,Latvia,2020,Medicine,Bachelor,Full-time,Male,27,Single,3,0.4521842892277968,0.6,Mentoring,0,0,1,25,Partial,2.003025775705562,3.3368357104287694,3.5235917160196877,3.2211094410031844,30,18,30,18,2,2,0.4600206295400058,0.6341061558585608,0.11745110732451386,0,-0.0007374007343287272,56.29034036620452,73.46295857185308,0.4848177253355361,8,3.2999786633400645,0,Medium
SYN0473,Latvia_Uni_C,PRG_924,Kenya,Latvia,2022,Medicine,Bachelor,Full-time,Female,26,Married,3,0.26997752421894355,0.6,Mentoring,0,0,1,10,Full,6.366364463317072,3.657067429066828,4.729657245659632,4.196672188239202,30,18,30,18,2,2,0.3,0.4973691393823411,0.11868475556341263,2,-0.0011450856007027936,62.91244642054838,74.26979190711309,0.28107570650801306,6,4.1400531734566774,0,Medium
SYN0474,Latvia_Uni_A,PRG_386,India,Latvia,2018,Mathematics,Bachelor,Full-time,Male,24,Single,4,0.3217517676556077,0.75,StudySkills,1,1,0,0,Partial,6.125782109816813,7.211436550843166,8.494770304972192,6.839883948115148,30,21,30,24,1,1,0.9469211423629373,0.8597822398548867,0.09565356038990079,0,-0.0008930925875830124,67.13046893533816,68.18938135023797,0.2100197580528876,5,8.259148491977658,1,Low
SYN0475,Latvia_Uni_B,PRG_745,India,Latvia,2019,Business,Bachelor,Full-time,Male,24,Single,3,0.26786464944181637,0.9,StudySkills,0,0,0,0,Partial,4.237072383032763,4.277486972079417,5.989838883085266,5.161996142530507,30,18,30,18,2,2,0.7402195297479004,0.6666724606763934,0.09632646988051098,0,0.0015926698997011633,45.113640127505974,47.76395797643871,0.6126476510467112,10,5.519565194169957,1,Medium
SYN0476,Latvia_Uni_A,PRG_830,India,Latvia,2019,Computer Science,Bachelor,Full-time,Female,18,Single,4,0.6725070491404841,0.9,Mentoring,0,1,1,15,Partial,4.5962419006956665,4.4933623251359,5.504284359485791,5.82275744992959,30,18,30,18,2,2,0.7250093850812882,0.751001317968398,0.08507309231179842,0,-0.000849964221444601,60.25616166862737,63.18814524555966,0.3877142917941461,7,5.376143628432384,1,Medium
SYN0477,Latvia_Uni_A,PRG_267,India,Latvia,2022,Engineering,Master,Full-time,Male,18,Single,2,0.865700241157857,0.6,None,0,0,0,0,None,6.600858815159435,3.6307414772831637,4.360395525905979,4.575627035900476,30,18,30,18,2,2,0.8187831220886661,0.7349318531582152,0.10216687724044055,0,0.0014519854201062207,64.63924559552349,52.20980724633647,0.05228314871584213,3,4.381255664425256,1,Medium
SYN0478,Latvia_Uni_B,PRG_709,Kenya,Latvia,2018,Engineering,Bachelor,Full-time,Male,23,Single,4,0.36726264192241287,0.75,None,0,1,1,10,Full,5.344933054728125,3.846801449062835,5.0838796100612695,4.497516657169624,30,18,30,18,2,2,0.6417390524538205,0.7874017957121513,0.1135209091691705,0,-0.0003938291269408749,69.29917714202014,55.15648222129954,0.46995495599213083,9,4.542165849896093,1,Medium
SYN0479,Latvia_Uni_A,PRG_367,Pakistan,Latvia,2021,Engineering,Bachelor,Full-time,Male,21,Married,3,0.29322036369194426,0.75,Mentoring,0,0,0,0,Partial,3.531876850962219,3.1072968346710392,4.141443357363899,3.7656901522696162,30,18,30,18,2,2,0.45071561442546215,0.4166486162648371,0.10795963467069093,6,-0.001165826819143001,48.769414004158655,44.03045084589395,0.4344661174973141,9,3.2867393702972314,0,High
SYN0480,Latvia_Uni_C,PRG_848,Bangladesh,Latvia,2020,Medicine,Master,Full-time,Male,26,Married,3,0.6655391987445674,0.9,Mentoring,0,0,1,10,Partial,5.97891047310483,2.6440702412159736,2.9702604121626663,3.443763903093667,30,18,30,18,2,2,0.3,0.23078079387647496,0.10759954436330149,25,-0.0013924803971735009,55.43031319287776,36.03226439504146,0.24314547741077291,5,3.1677979017146494,0,Medium
SYN0481,Latvia_Uni_A,PRG_920,Bangladesh,Latvia,2018,Business,Bachelor,Full-time,Female,24,Married,4,0.3817820735648143,0.75,None,1,0,1,15,None,6.607321890136201,2.6798007960686845,4.02419609651752,3.101884784939009,30,18,30,18,2,2,0.4476431982049389,0.46942703988248996,0.10587262373833872,2,-0.0021599262142426006,55.52998368945329,45.670347882344586,0.3343018022382958,14,3.210211925347796,0,Medium
SYN0482,Latvia_Uni_B,PRG_554,China,Latvia,2019,Engineering,Bachelor,Full-time,Male,21,Single,2,0.6281720537003047,0.3,None,0,0,1,10,None,3.9192468184606986,1.9146866865668897,2.7052022858083986,2.4882008428511164,30,18,30,18,2,2,0.4146681016317162,0.5150807513185934,0.10773809255236065,1,-0.00020085865069876093,66.16922630989728,46.1012306052381,0.3094605144745699,4,2.184853137209101,0,Medium
SYN0483,Latvia_Uni_B,PRG_784,Kenya,Latvia,2022,Medicine,Bachelor,Full-time,Female,24,Married,1,0.4987570234776655,0.75,Mentoring,0,0,0,0,Partial,4.799683988904781,2.7956489986069784,4.569405869623533,3.113024148971625,30,18,30,18,2,2,0.5593846311538552,0.49537092530121385,0.10812656227931139,2,-0.0007255724042028509,54.94783420960816,71.1586054990441,0.369839212510796,6,3.3404804126595717,0,Medium
SYN0484,Latvia_Uni_B,PRG_500,China,Latvia,2022,Business,Master,Full-time,Female,22,Married,3,0.24400502880030311,0.3,None,0,0,0,0,Partial,4.373668707241125,3.5565916869123546,3.692547323283983,4.380235382682065,30,18,30,18,2,2,0.6758771525457231,0.5997559857141522,0.0968231137662753,0,-0.0030594669071287587,65.58530368090541,58.532253366452544,0.37341342084648954,5,3.5518391990440445,0,Medium
SYN0485,Latvia_Uni_A,PRG_575,Nigeria,Latvia,2020,Engineering,Bachelor,Full-time,Male,31,Single,4,0.41960856943012687,0.3,None,1,0,0,0,Partial,5.695531573930104,3.5989076904895274,4.172734735726516,4.5241860056179855,30,18,30,18,2,2,0.5938428093668343,0.502244930494467,0.11883420546989039,0,-0.001099264043917827,57.99928396897763,33.36546253229042,0.5851758637596309,9,3.679646033730479,1,Medium
SYN0486,Latvia_Uni_B,PRG_801,Nigeria,Latvia,2022,Computer Science,Bachelor,Full-time,Male,25,Single,5,0.2099875019689429,0.75,None,0,0,0,0,None,2.60337070503153,4.839531825864693,5.520333810009017,5.252374788113109,30,18,30,18,2,2,0.6257902021983137,0.6031517853078723,0.11305786579394621,0,0.0005956460575254438,55.18619193795207,55.915602985007105,0.36340799931775747,7,5.00098209161895,0,Medium
SYN0487,Latvia_Uni_B,PRG_733,India,Latvia,2022,Engineering,Bachelor,Full-time,Male,18,Single,4,0.30804239445078835,0.9,StudySkills,1,0,1,18,None,8.233728297484218,4.770597867812571,5.768465776074369,4.853948104363045,30,18,30,18,2,2,0.523563938001398,0.7027081156360375,0.1255186289429953,0,-0.0035485743303507416,76.99480156287272,71.300452061212,0.4991002972616753,8,4.8521685965232555,1,Medium
SYN0488,Latvia_Uni_A,PRG_657,China,Latvia,2018,Computer Science,Master,Full-time,Female,30,Married,3,0.32330270541906836,0.6,Mentoring,0,0,1,10,Partial,6.773946627673114,3.885249402171537,5.0494601543472095,5.250746343781021,30,18,30,18,2,2,0.6033882549375181,0.6704275030520869,0.12173065527985354,0,-0.0008592114027033878,59.81681951091589,58.858392322044935,0.5872796342869094,9,5.35724289078453,0,Medium
SYN0489,Latvia_Uni_C,PRG_675,Indonesia,Latvia,2021,Mathematics,Bachelor,Full-time,Male,21,Single,1,0.8939374932522604,0.75,None,0,0,0,0,Partial,8.220087941332375,3.586348137213955,4.509412734983893,4.847292789047464,30,18,30,18,2,2,0.6408874533799392,0.8553753487560726,0.10444371975500687,0,0.0030293026279771358,73.3311270579866,82.00041013173961,0.26329676926184653,7,4.788849518136287,1,Medium
SYN0490,Latvia_Uni_A,PRG_229,India,Latvia,2020,Computer Science,Master,Full-time,Female,20,Married,4,0.3573334932305914,0.6,None,1,1,1,25,None,5.267122646192192,2.726617689579424,3.5746477989352705,2.1493108150436795,30,18,30,18,2,2,0.5315896962798895,0.6140411812052595,0.10277138463582385,0,-0.0017454115088820202,61.8405507510989,48.92994237471314,0.6293829473956167,14,2.6136815653442667,1,Medium
SYN0491,Latvia_Uni_B,PRG_921,India,Latvia,2018,Engineering,Master,Full-time,Male,31,Single,4,0.7693165120379183,0.9,Mentoring,0,0,0,0,None,5.580838769286681,4.366640582142087,4.464903483586053,5.818937517751264,30,18,30,18,2,2,0.439919502154412,0.4940572495284479,0.12292497600664591,2,-0.006501530548402704,51.49278193789157,45.52929610576609,0.3549598909694633,5,5.135975607764097,0,Medium
SYN0492,Latvia_Uni_B,PRG_462,China,Latvia,2021,Engineering,Master,Full-time,Female,25,Married,3,0.9065264905717203,0.75,StudySkills,0,0,0,0,Full,5.569258730916822,5.137530308842979,6.283608153641186,6.078241185325064,30,18,30,18,2,2,0.7343688406116332,0.6231512313551538,0.08893634338228007,0,0.00040822739921410523,54.86712464894399,55.16514454145213,0.4589371644283023,8,5.8557745012983515,0,Medium
SYN0493,Latvia_Uni_A,PRG_804,Bangladesh,Latvia,2018,Mathematics,Bachelor,Full-time,Male,26,Single,2,0.39575145498192477,0.6,Mentoring,0,0,1,10,None,6.153174777262441,4.832751317212586,6.052049913938244,5.851208611502059,30,18,30,18,2,2,0.641347270904103,0.7892425364775633,0.11612515494631001,0,-0.0013136141790839456,75.04627427827873,62.341152409703525,0.4976160759816808,10,5.446437543764585,1,Medium
SYN0494,Latvia_Uni_C,PRG_918,Nigeria,Latvia,2018,Computer Science,Bachelor,Full-time,Female,26,Married,3,0.603676190807345,0.6,None,1,0,1,18,Full,6.162261399910616,3.0639484721105736,4.146978691311685,4.073034034494886,30,18,30,18,2,2,0.5272979010451831,0.7217263680884545,0.1389596591058758,0,-0.00029144270602719975,79.81185378881136,59.7412842524503,0.4937148449754134,10,3.510599959360613,1,Medium
SYN0495,Latvia_Uni_B,PRG_792,Kenya,Latvia,2022,Computer Science,Bachelor,Full-time,Male,23,Single,4,0.4943630201384845,0.6,Mentoring,0,0,1,15,None,4.823131217741275,4.578554077424972,5.461534624129508,5.752826940449035,30,18,30,18,2,2,0.7529137809196156,0.7449568922489123,0.09010081654904795,0,0.0015528268361701878,64.06320742888794,61.34656718490291,0.5132373764703991,8,5.217581603118453,1,Low
SYN0496,Latvia_Uni_B,PRG_391,India,Latvia,2021,Computer Science,Bachelor,Full-time,Male,21,Married,3,0.4463888546112904,0.3,StudySkills,0,0,0,0,Partial,3.771856296949323,2.952968754746821,3.5592225600378904,3.6757156995270868,30,18,30,18,2,2,0.558626411612492,0.44788823089438345,0.1147656918906246,2,0.001480967873052275,60.104430350914846,44.58344472816775,0.45560973820530193,8,3.2790930160503002,0,Medium
SYN0497,Latvia_Uni_B,PRG_470,Kenya,Latvia,2020,Computer Science,Bachelor,Full-time,Male,22,Single,4,0.40924665782065084,0.3,None,0,1,0,0,None,7.220975242341408,3.576955388870136,4.708303570784525,5.253828429959332,30,18,30,18,2,2,0.4533667189336756,0.4820910621688711,0.10859823805866013,2,-0.0034038464598396636,65.26170625464462,22.972031138974796,0.4574618420578613,6,4.540477757091731,1,Medium
