student_id,institution,week_index,semester_index,weekly_engagement,weekly_attendance,weekly_assignments_submitted,weekly_quiz_attempts
S100677,Latvia_Uni_B,12,1,0.0657712118752972,0.20415919234986712,1,0
S100677,Latvia_Uni_B,13,1,0.1992631605508154,0.42185479525559033,0,0
S100677,Latvia_Uni_B,14,1,0.1287528784099497,0.3385532748892155,0,0
S100677,Latvia_Uni_B,15,1,0.04997631627349451,0.241219740664727,0,0
S100677,Latvia_Uni_B,16,1,0.15684369243095,0.45132250211821745,0,0
S100677,Latvia_Uni_B,17,1,0.036854023860731916,0.2527430262733632,0,1
S100677,Latvia_Uni_B,18,1,0.21604285161867037,0.3909806234025638,0,0
S100677,Latvia_Uni_B,19,2,0.23115429978609014,0.5510450934767224,1,0
S100677,Latvia_Uni_B,20,2,0.13868219043409802,0.30688443324108744,0,0
S100677,Latvia_Uni_B,21,2,0.2956198600862101,0.4226064241504323,1,0
S100677,Latvia_Uni_B,22,2,0.13444765254934882,0.2883383510063985,1,0
S100677,Latvia_Uni_B,23,2,0.1794998254709222,0.3116365406558182,1,0
S100677,Latvia_Uni_B,24,2,0.22608650760792626,0.3671826071734336,1,0
S100677,Latvia_Uni_B,25,2,0.3542914033018376,0.5291764581395516,0,1
S100677,Latvia_Uni_B,26,2,0.16058153218613708,0.41147733480065235,1,1
S100677,Latvia_Uni_B,27,2,0.26827129654177295,0.3477863612738681,1,0
S100677,Latvia_Uni_B,28,2,0.2601463544529472,0.4763105765887309,0,0
S100677,Latvia_Uni_B,29,2,0.25264532383852784,0.44694114349580705,0,1
S100677,Latvia_Uni_B,30,2,0.23259081656159203,0.34631483384988626,0,0
S100677,Latvia_Uni_B,31,2,0.3324389135706556,0.5520277370208034,0,0
S100677,Latvia_Uni_B,32,2,0.2950900487812574,0.4107188964375539,0,0
S100677,Latvia_Uni_B,33,2,0.4364093192031296,0.5656780054555024,1,1
S100677,Latvia_Uni_B,34,2,0.27055906483975717,0.354429526671179,1,0
S100677,Latvia_Uni_B,35,2,0.39014335934382327,0.4887714033698188,1,1
S100677,Latvia_Uni_B,36,2,0.4141979360111673,0.5019456865568928,0,0
S100678,Latvia_Uni_A,1,1,0.7614238202546724,0.9951990112615623,1,2
S100678,Latvia_Uni_A,2,1,0.8523928228353828,0.9736968776424229,3,4
S100678,Latvia_Uni_A,3,1,0.97199200625111,1.0,1,0
S100678,Latvia_Uni_A,4,1,0.7395638199189074,0.8227478558203971,3,2
S100678,Latvia_Uni_A,5,1,0.7962148483243594,0.918562805247655,1,2
S100678,Latvia_Uni_A,6,1,0.8439412276061731,0.880050234834811,0,1
S100678,Latvia_Uni_A,7,1,0.7679822977663641,0.8710651752846792,3,2
S100678,Latvia_Uni_A,8,1,0.9196207563929627,1.0,1,1
S100678,Latvia_Uni_A,9,1,0.9753529075292884,1.0,1,2
S100678,Latvia_Uni_A,10,1,0.7186842755411471,0.8301313360706521,1,2
S100678,Latvia_Uni_A,11,1,0.9377002315702052,1.0,3,3
S100678,Latvia_Uni_A,12,1,0.8824034330814797,0.9571200000959489,4,2
S100678,Latvia_Uni_A,13,1,1.0,1.0,2,2
S100678,Latvia_Uni_A,14,1,0.9774307504050116,0.9721263707326755,0,0
S100678,Latvia_Uni_A,15,1,0.9618420587715218,1.0,2,1
S100678,Latvia_Uni_A,16,1,0.879245262046741,1.0,1,1
S100678,Latvia_Uni_A,17,1,0.8424508614192197,1.0,3,2
S100678,Latvia_Uni_A,18,1,1.0,1.0,1,1
S100678,Latvia_Uni_A,19,2,0.8786983363333711,1.0,2,2
S100678,Latvia_Uni_A,20,2,0.9024063867391074,0.9744359675985861,4,2
S100678,Latvia_Uni_A,21,2,0.9174231111084614,1.0,3,1
S100678,Latvia_Uni_A,22,2,1.0,1.0,0,3
S100678,Latvia_Uni_A,23,2,1.0,1.0,0,3
S100678,Latvia_Uni_A,24,2,0.9862298432004698,1.0,0,1
S100678,Latvia_Uni_A,25,2,1.0,1.0,0,1
S100678,Latvia_Uni_A,26,2,1.0,1.0,1,0
S100678,Latvia_Uni_A,27,2,0.9955054445019614,1.0,4,1
S100678,Latvia_Uni_A,28,2,1.0,1.0,4,2
S100678,Latvia_Uni_A,29,2,1.0,1.0,1,2
S100678,Latvia_Uni_A,30,2,1.0,1.0,2,2
S100678,Latvia_Uni_A,31,2,1.0,1.0,2,0
S100678,Latvia_Uni_A,32,2,1.0,1.0,3,1
S100678,Latvia_Uni_A,33,2,0.9492875324797352,1.0,1,2
S100678,Latvia_Uni_A,34,2,1.0,1.0,5,1
S100678,Latvia_Uni_A,35,2,1.0,1.0,0,0
S100678,Latvia_Uni_A,36,2,1.0,1.0,2,0
S100679,Tech_Institute_D,1,1,0.10916257101698644,0.37850414667048526,0,0
S100679,Tech_Institute_D,2,1,0.0011867729116902398,0.1998435492310183,0,0
S100679,Tech_Institute_D,3,1,0.015824558989782328,0.15772114228122108,0,0
S100679,Tech_Institute_D,4,1,0.0,0.1597005742761602,0,0
S100679,Tech_Institute_D,5,1,0.0,0.16469390122087285,0,0
S100679,Tech_Institute_D,6,1,0.09319264766034731,0.2681503032662318,0,0
S100679,Tech_Institute_D,7,1,0.0,0.17602949097687617,0,0
S100679,Tech_Institute_D,8,1,0.12146976918010219,0.32088829500923716,0,0
S100679,Tech_Institute_D,9,1,0.01644677122215242,0.17385417542101847,0,0
S100679,Tech_Institute_D,10,1,0.037430718061655155,0.32515332513211587,0,0
S100679,Tech_Institute_D,11,1,0.07538515555240241,0.28491555045852085,0,0
S100679,Tech_Institute_D,12,1,0.09639828530167109,0.25389995896142015,0,1
S100679,Tech_Institute_D,13,1,0.06326682158539762,0.2688085512123821,0,0
S100679,Tech_Institute_D,14,1,0.20825415179065504,0.34043625896049134,0,0
S100679,Tech_Institute_D,15,1,0.07466080176610808,0.3438544425244116,0,0
S100679,Tech_Institute_D,16,1,0.1765222796539108,0.3408404922424976,0,0
S100679,Tech_Institute_D,17,1,0.1506148806857183,0.26793416907301176,0,0
S100679,Tech_Institute_D,18,1,0.08079018882398264,0.2963155293510641,0,1
S100679,Tech_Institute_D,19,2,0.06345942202073213,0.29667949329537274,0,0
S100679,Tech_Institute_D,20,2,0.22128882715545262,0.5015300615166084,2,0
S100679,Tech_Institute_D,21,2,0.20166003456992726,0.3552579420892366,2,0
S100679,Tech_Institute_D,22,2,0.07827046792685695,0.2773595052128856,0,0
S100679,Tech_Institute_D,23,2,0.21669687944998708,0.3715897570029545,2,0
S100679,Tech_Institute_D,24,2,0.1809762797589631,0.3365432043288383,1,0
S100679,Tech_Institute_D,25,2,0.21620007387956822,0.4678792474988763,0,0
S100679,Tech_Institute_D,26,2,0.17905536275812842,0.37761374219704485,0,0
S100679,Tech_Institute_D,27,2,0.1985032177813556,0.41983045311395134,0,0
S100679,Tech_Institute_D,28,2,0.16720209745229414,0.2902955919878718,0,1
S100679,Tech_Institute_D,29,2,0.10380560425042355,0.3502348927584524,0,0
S100679,Tech_Institute_D,30,2,0.23510766149646062,0.4665649228833496,0,0
S100679,Tech_Institute_D,31,2,0.14569003660066265,0.3914801133686602,0,0
S100679,Tech_Institute_D,32,2,0.17037064553526082,0.4407023578496704,0,0
S100679,Tech_Institute_D,33,2,0.19097053691796462,0.38832379835311226,0,0
S100679,Tech_Institute_D,34,2,0.21484918684926477,0.3447801578853754,0,1
S100679,Tech_Institute_D,35,2,0.2632238297351538,0.43158660518888264,1,1
S100679,Tech_Institute_D,36,2,0.11062287017710516,0.4145436450529034,1,0
S100680,Latvia_College_C,1,1,0.2749342963596457,0.4722370047469465,0,1
S100680,Latvia_College_C,2,1,0.3085179357302559,0.48744207771102793,1,0
S100680,Latvia_College_C,3,1,0.41403261501594285,0.5820089864500302,0,0
S100680,Latvia_College_C,4,1,0.42448870532658506,0.5367181668132636,0,1
S100680,Latvia_College_C,5,1,0.3922788534002946,0.5777014212580922,0,1
S100680,Latvia_College_C,6,1,0.4446394490605617,0.6042842008442001,2,2
S100680,Latvia_College_C,7,1,0.34297976284976905,0.40387195126162984,0,0
S100680,Latvia_College_C,8,1,0.4667456052156753,0.5508263033519115,1,1
S100680,Latvia_College_C,9,1,0.3913186800543924,0.47697205338638987,1,0
S100680,Latvia_College_C,10,1,0.5000045829667987,0.6386596452621544,0,0
S100680,Latvia_College_C,11,1,0.44952330145567837,0.5153244752911608,1,1
S100680,Latvia_College_C,12,1,0.4692709398508284,0.61445902542655,0,0
S100680,Latvia_College_C,13,1,0.447864786977263,0.6116848935801897,2,2
S100680,Latvia_College_C,14,1,0.5177218559335737,0.6899206498222944,1,2
S100680,Latvia_College_C,15,1,0.5532679077821335,0.6164154833388868,1,1
S100680,Latvia_College_C,16,1,0.5082602349896521,0.6833093123108234,0,0
S100680,Latvia_College_C,17,1,0.5307851902727763,0.6037513685137158,1,1
S100680,Latvia_College_C,18,1,0.5710886795029492,0.8413401953958368,3,1
S100680,Latvia_College_C,19,2,0.6004207563159645,0.8291698444267006,3,4
S100680,Latvia_College_C,20,2,0.5098794916592848,0.6294248668533081,0,1
S100680,Latvia_College_C,21,2,0.6065891501200694,0.8282264295333885,2,1
S100680,Latvia_College_C,22,2,0.5305836322939823,0.648407091668928,0,4
S100680,Latvia_College_C,23,2,0.5882132235375149,0.7395657514554334,1,2
S100680,Latvia_College_C,24,2,0.42087799097630635,0.5095375975410482,1,1
S100680,Latvia_College_C,25,2,0.5209043249511635,0.7372129509445369,1,0
S100680,Latvia_College_C,26,2,0.5307409836169222,0.6759518800286903,1,1
S100680,Latvia_College_C,27,2,0.6380397025702199,0.6933317958656432,0,0
S100680,Latvia_College_C,28,2,0.6945178554174517,0.8255198230030995,1,0
S100680,Latvia_College_C,29,2,0.6150991947778207,0.7304439105017769,2,0
S100680,Latvia_College_C,30,2,0.6121167139157034,0.8203919382290404,1,1
S100680,Latvia_College_C,31,2,0.5272128587428232,0.6908806424081452,2,1
S100680,Latvia_College_C,32,2,0.5709579320442175,0.7234996945271559,3,0
S100680,Latvia_College_C,33,2,0.7000597848139789,0.8134577251974929,1,2
S100680,Latvia_College_C,34,2,0.6832084003812232,0.7897723322210306,1,1
S100680,Latvia_College_C,35,2,0.5721790765714375,0.7479185915558052,1,0
S100680,Latvia_College_C,36,2,0.7681051754780626,0.952336656602686,0,2
S100681,Business_School_E,1,1,0.4534324545749414,0.6451926625547036,2,1
S100681,Business_School_E,2,1,0.3351797646747585,0.5711160248368836,1,1
S100681,Business_School_E,3,1,0.5041505323050984,0.7081259290780316,1,0
S100681,Business_School_E,4,1,0.4387771716202114,0.6286758430464156,0,1
S100681,Business_School_E,5,1,0.5477981361078795,0.7103011248164466,2,1
S100681,Business_School_E,6,1,0.41388707878708286,0.5514278250592106,1,1
S100681,Business_School_E,7,1,0.36299407250558274,0.41147537428724895,0,0
S100681,Business_School_E,8,1,0.4170656363798775,0.5021362544836528,1,0
S100681,Business_School_E,9,1,0.402381140153434,0.6431086846998568,0,0
S100681,Business_School_E,10,1,0.506630557823978,0.6837377495039145,1,0
S100681,Business_School_E,11,1,0.38938446763829204,0.4911149368503808,0,0
S100681,Business_School_E,12,1,0.3984707565183325,0.6299224944638039,0,2
S100681,Business_School_E,13,1,0.5196251952446945,0.692212835262474,0,1
S100681,Business_School_E,14,1,0.4745922572474019,0.6495618580347872,1,0
S100681,Business_School_E,15,1,0.5554934503071761,0.7279328900994756,1,0
S100681,Business_School_E,16,1,0.5407708171222769,0.6225954438310684,1,2
S100681,Business_School_E,17,1,0.5804033991253916,0.7608469840446681,0,1
S100681,Business_School_E,18,1,0.47108611019615326,0.7276628394152201,1,0
S100681,Business_School_E,19,2,0.6515243544082505,0.816164108557627,0,2
S100681,Business_School_E,20,2,0.6517985005235207,0.7879641451015413,0,1
S100681,Business_School_E,21,2,0.4821552792025897,0.6439976006319528,2,2
S100681,Business_School_E,22,2,0.5152527251750713,0.7130298892293016,0,1
S100681,Business_School_E,23,2,0.5843664017495696,0.7793682706301837,2,2
S100681,Business_School_E,24,2,0.7344205601787848,0.8650390744740385,1,2
S100681,Business_School_E,25,2,0.6251619826122492,0.7604867904943173,1,0
S100681,Business_School_E,26,2,0.6128748971717054,0.7676019131314279,1,0
S100681,Business_School_E,27,2,0.5203539777079217,0.6205281100783437,1,0
S100681,Business_School_E,28,2,0.6462743539800452,0.7058382059469847,1,3
S100681,Business_School_E,29,2,0.48837973657633355,0.6970811426242596,3,1
S100681,Business_School_E,30,2,0.7392431605319771,0.9014208139034959,3,2
S100681,Business_School_E,31,2,0.4891088636706422,0.6463180590605775,1,2
S100681,Business_School_E,32,2,0.5605745968497802,0.6431843629983104,1,0
S100681,Business_School_E,33,2,0.6835894558227695,0.8937758075946511,1,1
S100681,Business_School_E,34,2,0.5723196728708827,0.6887455123320715,2,1
S100681,Business_School_E,35,2,0.5825966127987492,0.6939958366124932,1,1
S100681,Business_School_E,36,2,0.4783050652857401,0.5817741023153081,2,1
S100682,Tech_Institute_D,1,1,0.27651512658051014,0.4416390411458629,1,0
S100682,Tech_Institute_D,2,1,0.23253921307689648,0.4359271490618143,0,1
S100682,Tech_Institute_D,3,1,0.3047434895980712,0.4653552141758528,1,1
S100682,Tech_Institute_D,4,1,0.20749329260157226,0.37689607360495436,1,2
S100682,Tech_Institute_D,5,1,0.33585283386755405,0.534099012979374,0,0
S100682,Tech_Institute_D,6,1,0.21335899799315927,0.32688138025785324,2,0
S100682,Tech_Institute_D,7,1,0.3130648255277461,0.5386961537451872,1,0
S100682,Tech_Institute_D,8,1,0.2010992656064136,0.2674990287178663,0,1
S100682,Tech_Institute_D,9,1,0.15387021454909267,0.32417995548599465,0,0
S100682,Tech_Institute_D,10,1,0.19082277898855585,0.37445193299973234,1,0
S100682,Tech_Institute_D,11,1,0.18733785208260856,0.45833809092127,0,1
S100682,Tech_Institute_D,12,1,0.038766613717034215,0.20119995683796402,0,0
S100682,Tech_Institute_D,13,1,0.1838214080938969,0.38786819194086075,0,0
S100682,Tech_Institute_D,14,1,0.3297392461979135,0.49784716922174915,1,0
S100682,Tech_Institute_D,15,1,0.11338962258053932,0.2921934590621489,0,1
S100682,Tech_Institute_D,16,1,0.09979094047800098,0.3068905359526296,0,0
S100682,Tech_Institute_D,17,1,0.11881541223439127,0.2675479052801994,1,2
S100682,Tech_Institute_D,18,1,0.022410294690830168,0.19327051374983725,0,0
S100682,Tech_Institute_D,19,2,0.07304096890240512,0.17707525149809794,0,0
S100682,Tech_Institute_D,20,2,0.02798506520449149,0.20508801126031015,0,1
S100682,Tech_Institute_D,21,2,0.0,0.21021641605693228,0,0
S100682,Tech_Institute_D,22,2,0.0,0.19577401032239902,0,0
S100682,Tech_Institute_D,23,2,0.017133762123896962,0.2112911654027982,0,0
S100682,Tech_Institute_D,24,2,0.09293468031361488,0.4058355528663759,0,0
S100682,Tech_Institute_D,25,2,0.05135685494347062,0.22346993116091282,0,0
S100682,Tech_Institute_D,26,2,0.0,0.2001421136691342,0,0
S100682,Tech_Institute_D,27,2,0.06075869313361386,0.23909489496820624,0,0
S100682,Tech_Institute_D,28,2,0.0,0.19881464419497055,0,0
S100682,Tech_Institute_D,29,2,0.023305779444639414,0.26817471295613615,0,0
S100682,Tech_Institute_D,30,2,0.0,0.1913707588939532,0,0
S100682,Tech_Institute_D,31,2,0.0,0.23689408181555854,0,0
S100682,Tech_Institute_D,32,2,0.0,0.25087048195767125,0,0
S100682,Tech_Institute_D,33,2,0.0,0.12551800279414604,0,0
S100682,Tech_Institute_D,34,2,0.0,0.18254358379821845,0,0
S100682,Tech_Institute_D,35,2,0.0,0.2331701865232834,0,0
S100682,Tech_Institute_D,36,2,0.0,0.19996438449515447,0,0
S100683,Latvia_Uni_A,1,1,0.6800334813129952,0.8628270672550498,1,2
S100683,Latvia_Uni_A,2,1,0.6800703502881823,0.7624193936057528,1,3
S100683,Latvia_Uni_A,3,1,0.5078435326854099,0.6689356160174922,0,0
S100683,Latvia_Uni_A,4,1,0.6395105201103977,0.6910763168140076,1,1
S100683,Latvia_Uni_A,5,1,0.6382166880943656,0.7953395831662353,2,1
S100683,Latvia_Uni_A,6,1,0.4842848219876207,0.5661572397483672,1,0
S100683,Latvia_Uni_A,7,1,0.5185307982723661,0.7708425822894065,3,2
S100683,Latvia_Uni_A,8,1,0.44276195911265587,0.595609631335941,0,0
S100683,Latvia_Uni_A,9,1,0.5010639579908114,0.7561445504854989,3,1
S100683,Latvia_Uni_A,10,1,0.530585602176289,0.5965613247083528,1,1
S100683,Latvia_Uni_A,11,1,0.4873563479255896,0.6056585166403682,1,1
S100683,Latvia_Uni_A,12,1,0.3917168795575884,0.4872822831313944,0,1
S100683,Latvia_Uni_A,13,1,0.5091861465537663,0.631553394256659,0,1
S100683,Latvia_Uni_A,14,1,0.36810010428651363,0.4253448186200584,2,0
S100683,Latvia_Uni_A,15,1,0.6253207765396573,0.8242665364188064,1,0
S100683,Latvia_Uni_A,16,1,0.522212097830221,0.6519924368885889,1,1
S100683,Latvia_Uni_A,17,1,0.5352899099023766,0.6422908324817507,1,0
S100683,Latvia_Uni_A,18,1,0.5533873840867405,0.7198035828511258,3,0
S100683,Latvia_Uni_A,19,2,0.5437085380538631,0.7338623107539229,4,0
S100683,Latvia_Uni_A,20,2,0.3986843436229974,0.5134920651925281,0,0
S100683,Latvia_Uni_A,21,2,0.5479884723341927,0.7059250007837815,1,0
S100683,Latvia_Uni_A,22,2,0.5010646780763163,0.6795933088867255,1,0
S100683,Latvia_Uni_A,23,2,0.432761400484578,0.6188686745306665,2,2
S100683,Latvia_Uni_A,24,2,0.5410853986907358,0.6308220542063363,1,0
S100683,Latvia_Uni_A,25,2,0.48964244944277485,0.6799652545974072,1,1
S100683,Latvia_Uni_A,26,2,0.5541605751419006,0.6727796401370408,1,0
S100683,Latvia_Uni_A,27,2,0.5506435680783476,0.7114883744121919,1,0
S100683,Latvia_Uni_A,28,2,0.4887076324235764,0.6718209344064916,2,0
S100683,Latvia_Uni_A,29,2,0.5160018374537716,0.6456214902204525,1,2
S100683,Latvia_Uni_A,30,2,0.6194575628286124,0.7954647515573746,2,0
S100683,Latvia_Uni_A,31,2,0.3650712433259585,0.6228721492157727,3,0
S100683,Latvia_Uni_A,32,2,0.4321956286233586,0.644412836135449,0,2
S100683,Latvia_Uni_A,33,2,0.4657663054243295,0.6787208926150612,0,0
S100683,Latvia_Uni_A,34,2,0.6127985901368561,0.727634577321832,0,2
S100683,Latvia_Uni_A,35,2,0.5367167513335471,0.7085213878895884,1,1
S100683,Latvia_Uni_A,36,2,0.5656915127997513,0.6732785940371483,0,2
S100684,Business_School_E,1,1,0.36315697027106053,0.5566490098204452,0,0
S100684,Business_School_E,2,1,0.2765921653568292,0.45436820225301533,1,2
S100684,Business_School_E,3,1,0.4400858986654301,0.6588363868074696,0,0
S100684,Business_School_E,4,1,0.5291966658667883,0.6052416782374769,1,0
S100684,Business_School_E,5,1,0.3964720456126599,0.5098752629736638,1,0
S100684,Business_School_E,6,1,0.5057493374212159,0.6143692030605815,0,1
S100684,Business_School_E,7,1,0.5203671921276982,0.7150111113883652,0,0
S100684,Business_School_E,8,1,0.4698363903397885,0.5725758146697859,0,0
S100684,Business_School_E,9,1,0.5266295362548724,0.697359449713919,1,2
S100684,Business_School_E,10,1,0.580377348225367,0.7702922194761841,0,1
S100684,Business_School_E,11,1,0.568567707811514,0.6085449346916498,4,0
S100684,Business_School_E,12,1,0.5837860456319203,0.8065599389317992,1,1
S100684,Business_School_E,13,1,0.5829618419577016,0.7248158851290789,1,0
S100684,Business_School_E,14,1,0.6866487943482185,0.761839399112719,1,0
S100684,Business_School_E,15,1,0.5292184231443263,0.7139136299288332,1,0
S100684,Business_School_E,16,1,0.5971953952898789,0.7025893358344695,0,1
S100684,Business_School_E,17,1,0.5855378313774282,0.75898000827286,1,1
S100684,Business_School_E,18,1,0.5116262423912405,0.6718696548559759,1,0
S100684,Business_School_E,19,2,0.5112899385643078,0.6288783830360523,1,1
S100684,Business_School_E,20,2,0.5712868878013468,0.6998160991420475,0,0
S100684,Business_School_E,21,2,0.5568902822606033,0.7054805289240286,1,0
S100684,Business_School_E,22,2,0.5874663123282932,0.6501671692177612,0,3
S100684,Business_School_E,23,2,0.6075086639783456,0.7411535536329977,2,1
S100684,Business_School_E,24,2,0.5266210007497764,0.5655582399154991,0,0
S100684,Business_School_E,25,2,0.7185443319665786,0.8648922702225454,1,1
S100684,Business_School_E,26,2,0.7239527808838402,0.9328090770036501,1,1
S100684,Business_School_E,27,2,0.7010698113538544,0.8787946645205871,1,1
S100684,Business_School_E,28,2,0.7943359303131791,0.9112827892257492,0,1
S100684,Business_School_E,29,2,0.6577348050957361,0.8195469207575204,2,1
S100684,Business_School_E,30,2,0.6954889607821046,0.8300891874809564,3,0
S100684,Business_School_E,31,2,0.7614551734916665,0.9004574138860251,5,0
S100684,Business_School_E,32,2,0.7404210234718053,0.8570383349013401,1,2
S100684,Business_School_E,33,2,0.7810374128222526,0.8317541194032668,1,2
S100684,Business_School_E,34,2,0.8884212313279176,1.0,3,3
S100684,Business_School_E,35,2,0.7480092539403329,0.9044078957333851,3,0
S100684,Business_School_E,36,2,0.6451944793735455,0.7526109256019562,1,0
S100685,Tech_Institute_D,1,1,0.13607550245525052,0.2300454677860396,1,0
S100685,Tech_Institute_D,2,1,0.04973161078820716,0.1885040884607503,0,0
S100685,Tech_Institute_D,3,1,0.0,0.29163491623938614,0,0
S100685,Tech_Institute_D,4,1,0.03562302500580182,0.22024320376575726,0,0
S100685,Tech_Institute_D,5,1,0.0,0.21043570536184109,0,0
S100685,Tech_Institute_D,6,1,0.0994168329999197,0.3173692318160504,0,0
S100685,Tech_Institute_D,7,1,0.0,0.22584731242478726,0,0
S100685,Tech_Institute_D,8,1,0.004179623363118688,0.18817067963670164,0,0
S100685,Tech_Institute_D,9,1,0.0,0.2037841968449725,0,0
S100685,Tech_Institute_D,10,1,0.0,0.2171250939709575,0,0
S100685,Tech_Institute_D,11,1,0.0,0.14557827642256604,0,0
S100685,Tech_Institute_D,12,1,0.12484048128353478,0.3003815709887569,0,0
S100685,Tech_Institute_D,13,1,0.12225325735717907,0.24072197161445025,0,0
S100685,Tech_Institute_D,14,1,0.09753906687466517,0.2856411528521157,0,1
S100685,Tech_Institute_D,15,1,0.08172762287072013,0.26884010096895544,1,0
S100685,Tech_Institute_D,16,1,0.11627064989651262,0.33707024129538715,0,0
S100685,Tech_Institute_D,17,1,0.013640189227854552,0.2288288668551097,0,0
S100685,Tech_Institute_D,18,1,0.16294281304282568,0.22075983514868647,0,0
S100685,Tech_Institute_D,19,2,0.14101634500659951,0.29569688917602105,0,0
S100685,Tech_Institute_D,20,2,0.12529674499295285,0.30131261685500704,0,0
S100685,Tech_Institute_D,21,2,0.14573335539522025,0.3591887065585747,1,1
S100685,Tech_Institute_D,22,2,0.035186345539369085,0.2685984077109678,0,0
S100685,Tech_Institute_D,23,2,0.15889390056419658,0.27457980377470387,0,0
S100685,Tech_Institute_D,24,2,0.33770765801308134,0.5251950796375379,2,0
S100685,Tech_Institute_D,25,2,0.0,0.1659505367393002,0,0
S100685,Tech_Institute_D,26,2,0.07882781924753976,0.3727093739445544,1,0
S100685,Tech_Institute_D,27,2,0.18598617900957057,0.42161542090869236,1,0
S100685,Tech_Institute_D,28,2,0.12623061976553718,0.42035898579032605,0,0
S100685,Tech_Institute_D,29,2,0.18828732984103044,0.271769338090079,0,0
S100685,Tech_Institute_D,30,2,0.18604989754892703,0.3792563147939247,0,1
S100685,Tech_Institute_D,31,2,0.340013911172255,0.4314870180577056,0,0
S100685,Tech_Institute_D,32,2,0.1291028296079335,0.3310532010941385,0,1
S100685,Tech_Institute_D,33,2,0.22913273275435528,0.5091629737954804,1,0
S100685,Tech_Institute_D,34,2,0.35498568636487027,0.45871779478875485,0,1
S100685,Tech_Institute_D,35,2,0.09219679832149608,0.36930473188796376,0,0
S100685,Tech_Institute_D,36,2,0.1645319311433684,0.41382571604846696,0,0
S100686,Latvia_Uni_A,1,1,0.524217027104548,0.5630361544467015,1,1
S100686,Latvia_Uni_A,2,1,0.636763470663478,0.7397773963369713,2,1
S100686,Latvia_Uni_A,3,1,0.6438306710860379,0.7856203050741148,1,0
S100686,Latvia_Uni_A,4,1,0.6251514723009116,0.8214283920866846,0,0
S100686,Latvia_Uni_A,5,1,0.6381437532064176,0.7346463774466175,1,2
S100686,Latvia_Uni_A,6,1,0.544547546194905,0.6900475382143619,3,1
S100686,Latvia_Uni_A,7,1,0.6737380784786244,0.8212774872106203,1,1
S100686,Latvia_Uni_A,8,1,0.6038098115490805,0.736631589326078,1,0
S100686,Latvia_Uni_A,9,1,0.6437723564905277,0.8216798126005741,0,4
S100686,Latvia_Uni_A,10,1,0.5328084359109666,0.693982566672371,1,2
S100686,Latvia_Uni_A,11,1,0.6387430477215873,0.6480968431231824,1,1
S100686,Latvia_Uni_A,12,1,0.5604106114539807,0.7002297260253132,2,0
S100686,Latvia_Uni_A,13,1,0.5853573128839142,0.7141403109793024,4,0
S100686,Latvia_Uni_A,14,1,0.5649514433506413,0.7025659810101398,1,0
S100686,Latvia_Uni_A,15,1,0.5543109799689467,0.6459897302636219,1,1
S100686,Latvia_Uni_A,16,1,0.6383448035880561,0.7786031606826951,2,0
S100686,Latvia_Uni_A,17,1,0.6452361524935614,0.7969751846528395,2,1
S100686,Latvia_Uni_A,18,1,0.6519147485975565,0.7213679628564326,2,1
S100686,Latvia_Uni_A,19,2,0.5423770817195861,0.6644792352179386,0,1
S100686,Latvia_Uni_A,20,2,0.7129273998336039,0.8659691213831902,2,1
S100686,Latvia_Uni_A,21,2,0.6082745239405357,0.750378942532252,2,2
S100686,Latvia_Uni_A,22,2,0.5648503803465721,0.7371774243932208,2,2
S100686,Latvia_Uni_A,23,2,0.5789524415020708,0.7408235932647351,2,0
S100686,Latvia_Uni_A,24,2,0.5616925405720781,0.7723218016579261,2,0
S100686,Latvia_Uni_A,25,2,0.7187753298965083,0.854797325286243,2,0
S100686,Latvia_Uni_A,26,2,0.4916334469785931,0.750933356413531,1,1
S100686,Latvia_Uni_A,27,2,0.47826979536325986,0.6460150980253823,2,1
S100686,Latvia_Uni_A,28,2,0.5393584044653994,0.6608061060272984,1,0
S100686,Latvia_Uni_A,29,2,0.4519155769995538,0.4937072827003417,2,0
S100686,Latvia_Uni_A,30,2,0.7013603961183719,0.9179076781093962,2,0
S100686,Latvia_Uni_A,31,2,0.6274787337815859,0.6935826720438008,1,2
S100686,Latvia_Uni_A,32,2,0.5405314834363553,0.7054162956720551,1,0
S100686,Latvia_Uni_A,33,2,0.5623298960293811,0.7141322510588509,1,1
S100686,Latvia_Uni_A,34,2,0.6807389422961772,0.7908749186438501,2,1
S100686,Latvia_Uni_A,35,2,0.6283307613269462,0.7682345798774236,1,0
S100686,Latvia_Uni_A,36,2,0.6051363571755444,0.8070729721415679,3,0
S100687,Latvia_Uni_A,1,1,0.6781682165039773,0.7851974703178792,0,1
S100687,Latvia_Uni_A,2,1,0.6702753429057292,0.8185349452239576,2,2
S100687,Latvia_Uni_A,3,1,0.6012739010539124,0.804106069176498,0,1
S100687,Latvia_Uni_A,4,1,0.5841276074425271,0.6671138367766397,2,2
S100687,Latvia_Uni_A,5,1,0.5982825667572476,0.6411290859859862,2,2
S100687,Latvia_Uni_A,6,1,0.5558706122572021,0.6000199279397678,0,0
S100687,Latvia_Uni_A,7,1,0.6205942941176154,0.7760048083236961,2,0
S100687,Latvia_Uni_A,8,1,0.7665489217863833,0.871877444110081,2,3
S100687,Latvia_Uni_A,9,1,0.4229073141394569,0.5682375492373458,0,1
S100687,Latvia_Uni_A,10,1,0.7362901819499534,0.9356318606602093,1,1
S100687,Latvia_Uni_A,11,1,0.7182744768189707,0.9035504803306826,1,1
