student_id,institution,program_id,country_home,country_host,cohort_year,subject_field,study_level,study_mode,gender,age,marital_status,language_proficiency,teaching_style_difference,cultural_distance,support_program,participates_in_buddy_program,participates_in_language_course,works_while_studying,work_hours_per_week,scholarship_status,entry_gpa,gpa_sem1,gpa_sem2,gpa_prev,credits_attempted_sem1,credits_earned_sem1,credits_attempted_sem2,credits_earned_sem2,failed_courses_sem1,failed_courses_sem2,attendance_rate,mean_weekly_engagement,std_weekly_engagement,low_engagement_weeks,engagement_trend,avg_assignment_score,avg_exam_score,late_submission_rate,missing_assignments_count,final_gpa_sem3_or_year,success_label,risk_level
S0128,Europe_Uni_D,PRG_599,Italy,Germany,2019,Social Sciences,Bachelor,Full-time,Male,27,Single,3,0.481021739061782,0.1,Mentoring,0,1,0,0,Partial,1.92362979933159,1.4048514562587793,2.2574191900555465,1.831135323157163,30,24,30,30,2,0,0.7157862664388945,0.5586083039156566,0.1384043161738992,14,0.0025964376473241774,74.4582417234465,48.03186773805186,0.2162735568700261,1,2.4214876182711134,0,High
S0129,Europe_Uni_D,PRG_381,Kenya,Germany,2020,Engineering,Bachelor,Full-time,Female,24,Single,3,0.42598626955204494,0.75,StudySkills,0,0,1,9,None,1.837721658814052,3.3057028053025697,1.973160596151401,2.6394317007269854,30,21,30,27,3,1,0.6852603946652633,0.47555651580742897,0.11068136480088996,22,-0.005657248843751895,60.76778886360027,46.236680167031196,0.26396573566803083,3,1.4850877473065527,0,High
S0130,Europe_Uni_D,PRG_974,Italy,Germany,2022,Engineering,Bachelor,Part-time,Female,23,Single,4,0.6109407076975584,0.1,None,1,0,1,19,None,2.919486342309782,3.105777684380609,2.6659334688059113,2.88585557659326,30,30,30,27,0,1,0.8086111540302933,0.6540156595761105,0.12845320174003075,6,-0.003367709109948807,73.43217190446371,69.7100351011055,0.1570524857047363,1,3.0872268592854213,1,Medium
S0131,Europe_Uni_D,PRG_823,China,Germany,2023,Medicine,Master,Full-time,Male,20,Single,4,0.4661246628285551,0.6,None,0,0,0,0,None,2.8558214097371044,1.485901176851237,1.9237909835220388,1.7048460801866379,30,24,30,30,2,0,0.6788517577990769,0.4566402160669058,0.12110884572603678,20,-0.0023154327507707005,64.75213931213996,62.291364564181976,0.32308181167906974,5,2.03340410981664,0,High
S0132,Europe_Uni_D,PRG_891,Brazil,Germany,2019,Social Sciences,Master,Full-time,Male,20,Single,2,0.6091544854140419,0.5,None,1,1,0,0,Full,4.0,2.8435801627517474,3.6486578898101865,3.246119026280967,30,30,30,24,0,2,0.8981442563298905,0.8140571407785604,0.08868068187642651,0,0.001582509682880637,80.49153007158483,76.05757154894664,0.147193052074085,1,3.5224900227428755,0,High
S0133,Europe_Uni_D,PRG_796,United Kingdom,Germany,2022,Computer Science,Master,Part-time,Male,27,Single,4,0.3356091788676804,0.1,Counselling,0,1,0,0,None,1.8748877524493721,1.6494748867137954,1.2128684514010928,1.431171669057444,30,27,30,27,1,1,0.6616498411281302,0.444712599722198,0.1222719895431835,19,0.0012113741454027906,53.01741867744176,71.45482193566696,0.3212333273780054,2,1.888438940844854,0,High
S0134,Europe_Uni_D,PRG_517,Latvia,Germany,2023,Engineering,Master,Full-time,Female,24,Married,4,0.45011197567506706,0.1,StudySkills,0,1,1,18,None,1.8373495879127386,1.5182303492468492,1.5512053845562848,1.534717866901567,30,24,30,30,2,0,0.69502949699923,0.45938748049210637,0.13557613327444581,21,-0.005467198702818793,69.75592126611713,25.32011732026996,0.25629184562861484,4,2.6711316991147767,0,High
S0135,Europe_Uni_D,PRG_307,United Kingdom,Germany,2023,Engineering,Master,Part-time,Female,25,Single,4,0.5167785238692183,0.1,Mentoring,0,0,0,0,None,2.5448042292983395,2.0156923077666136,2.3320018775383895,2.1738470926525015,30,27,30,27,1,1,0.7784311476358116,0.695409944688044,0.09534057090490733,2,0.0010145321169761105,93.8398707525679,61.667318145620996,0.20822748809088554,2,3.059466784272549,0,High
S0136,Europe_Uni_D,PRG_446,Kenya,Germany,2018,Engineering,Bachelor,Full-time,Female,19,Single,4,0.35314127987094734,0.75,None,0,1,0,0,None,2.350793812274381,2.7840329277579174,2.4021241191066185,2.593078523432268,30,27,30,24,1,2,0.6762511275166851,0.49209188228091116,0.12514962565824694,18,-0.003815053810405599,81.71526954084128,66.62747607610193,0.43933350218444267,2,2.2123386560141127,0,High
S0137,Europe_Uni_D,PRG_954,Nigeria,Germany,2022,Business,Master,Full-time,Male,20,Single,3,0.8508778720545674,0.75,None,0,0,0,0,None,1.0769077907678146,2.867742147933539,1.458654849988414,2.1631984989609765,30,21,30,27,3,1,0.6334342619985769,0.4269943538006739,0.12508336474318238,21,-0.0048903988142568145,45.66651485377233,38.891868635744814,0.32254366139935575,6,1.3988689871056694,0,High
S0138,Europe_Uni_D,PRG_202,Pakistan,Germany,2019,Engineering,Master,Part-time,Male,25,Single,4,0.5281547199163333,0.6,None,1,0,0,0,None,3.559650476653722,3.2426346407962954,2.385541630433546,2.814088135614921,30,30,30,30,0,0,0.8380204712680285,0.7091033757642118,0.11798598372988035,1,0.00014456823181418417,83.76264866939071,46.61129078097463,0.14007300338218615,3,2.9554921569072334,1,Medium
S0139,Europe_Uni_D,PRG_516,Sri Lanka,Germany,2020,Business,Bachelor,Part-time,Female,27,Single,3,0.8100575564836223,0.6,None,0,0,1,14,Partial,3.4976248747140635,3.6120411393215375,3.370661254077232,3.4913511966993847,30,27,30,27,1,1,0.8384779078295416,0.7852069267349944,0.11072241181043974,0,0.002710139347425795,70.1963293523599,75.34916624969325,0.03972886578962115,1,3.69417162217915,0,High
S0140,Europe_Uni_D,PRG_536,Nigeria,Germany,2023,Computer Science,Master,Part-time,Male,21,Single,2,0.5801234817728154,0.75,None,1,0,0,0,None,3.917289904792954,3.723198373067163,3.944976783389701,3.834087578228432,30,30,30,30,0,0,0.8627437933667393,0.7866610456836051,0.12370121424964967,0,-0.00038369711093462857,94.17986517141343,81.65140195143303,0.08535640624262066,0,3.6739550650087285,1,Low
S0141,Europe_Uni_D,PRG_249,India,Germany,2020,Social Sciences,Master,Part-time,Male,26,Single,3,0.6578919928094379,0.6,StudySkills,0,1,0,0,Partial,2.843935724597267,2.1390726620462637,2.975262970546199,2.5571678162962312,30,27,30,27,1,1,0.8276846895412662,0.6749143300598287,0.13383336046449223,2,0.003561978648063261,66.37722317987769,55.679544640399584,0.203245629323238,1,2.723093278388471,0,High
S0142,Europe_Uni_D,PRG_693,Spain,Germany,2023,Business,Master,Part-time,Male,21,Single,4,0.831332808775975,0.1,Counselling,0,1,1,17,Partial,2.754705212885622,2.3926187918722883,3.02172193917231,2.707170365522299,30,27,30,27,1,1,0.7426128644511218,0.5897555054287805,0.1226347742569188,9,-0.0007469545060078314,55.25390655315775,72.31948994442594,0.16027540599063106,2,1.9047852614514547,0,High
S0143,Europe_Uni_D,PRG_287,USA,Germany,2020,Business,Master,Part-time,Female,25,Married,3,0.14222343089181178,0.3,Mentoring,0,0,0,0,Full,1.6454919488015993,1.0546560797725488,2.1988169032947065,1.6267364915336278,30,30,30,27,0,1,0.6736280944149147,0.46123743269251494,0.11040304490473939,19,-0.005587716340104337,60.16819382955698,52.79253584159034,0.4037896086070008,3,1.057916622936687,0,High
S0144,Europe_Uni_D,PRG_325,China,Germany,2023,Engineering,Bachelor,Part-time,Male,21,Single,4,0.7103112367620826,0.6,None,0,1,1,21,Full,2.893522111793769,2.2604860536663196,1.9363945301160936,2.0984402918912064,30,24,30,30,2,0,0.6515416828031342,0.4734003848097792,0.1440655034094024,18,-0.003168221848950879,51.93115771155314,64.98268051075635,0.3164175317416149,1,1.5364806365414878,0,High
S0145,Europe_Uni_D,PRG_570,South Korea,Germany,2020,Social Sciences,Bachelor,Full-time,Female,22,Single,4,0.30945068080621385,0.6,StudySkills,1,1,0,0,None,3.279866712112182,3.8179928774381175,3.9154620319035187,3.8667274546708184,30,27,30,30,1,0,0.9181871546706655,0.8607778650430795,0.09783047263065077,0,0.0003695274381755573,80.36621421566677,92.38246465247258,0.10968390489518318,0,4.0,1,Low
S0146,Europe_Uni_D,PRG_199,Latvia,Germany,2023,Social Sciences,Master,Part-time,Female,24,Single,2,0.6725133002494761,0.1,None,0,0,0,0,None,2.135392088327148,2.517161005688959,2.1169555321575912,2.317058268923275,30,24,30,30,2,0,0.6950891565110329,0.5413833720346306,0.137496151737747,13,-0.0004540355992285934,67.46982158833349,58.07342896275102,0.30909018502411445,2,2.4253146312160143,0,High
S0147,Europe_Uni_D,PRG_454,India,Germany,2023,Business,Bachelor,Full-time,Female,22,Single,4,0.6422952176635198,0.6,None,0,1,0,0,None,1.0040150424190404,1.6607163873931627,1.645523716200792,1.6531200517969773,30,21,30,24,3,2,0.5639508423061301,0.31623598116187446,0.12292016620042055,29,-0.004017588682072203,39.98396428058565,33.70948417378318,0.3987026273722972,2,0.8992351512426668,0,High
S0148,Europe_Uni_D,PRG_592,South Korea,Germany,2021,Engineering,Master,Full-time,Male,23,Single,5,0.46965534941919607,0.6,Mentoring,0,1,0,0,Partial,1.4638929430140162,2.051614826337224,1.5652703542202613,1.8084425902787427,30,27,30,24,1,2,0.6041182049792504,0.3870141171345709,0.11567407808283667,26,-0.0035469392205657634,43.55541781101062,58.563531271622146,0.2747590127092687,2,2.6366553175342955,0,High
S0149,Europe_Uni_D,PRG_972,Spain,Germany,2021,Social Sciences,Master,Full-time,Female,19,Single,5,0.22020771313663706,0.1,StudySkills,1,1,0,0,Partial,2.3224960281626177,2.9639904973873112,2.7937045861274528,2.878847541757382,30,24,30,24,2,2,0.7119696638002713,0.5822692546154309,0.08874361985479634,6,-0.00022734770067602564,54.68025381151753,75.95826058190275,0.29588576798984945,3,1.904828548096881,0,High
S0150,Europe_Uni_D,PRG_488,Nigeria,Germany,2018,Computer Science,Bachelor,Part-time,Male,24,Married,4,0.8176829580911471,0.75,Mentoring,0,0,1,6,None,2.8879271020310835,1.3388032378351378,1.8301507290405055,1.5844769834378216,30,27,30,24,1,2,0.6604549446737279,0.4710181461743591,0.12974662431341644,18,-0.0010142299512458217,51.28064070426361,58.88029020840198,0.3530113336974567,0,1.926085027287702,0,High
S0151,Europe_Uni_D,PRG_895,Brazil,Germany,2019,Computer Science,Master,Full-time,Male,29,Single,5,0.12983284737371614,0.5,StudySkills,0,0,0,0,Full,1.9413110073158304,2.056362225286486,2.4365903819874,2.246476303636943,30,27,30,21,1,3,0.7655953247654979,0.6030034746471606,0.11603933742915869,7,-0.0029509683695420155,73.34930767893202,67.12857031301004,0.18947366941685578,0,2.3235890193577924,0,High
S0152,Europe_Uni_D,PRG_394,Italy,Germany,2021,Medicine,Master,Full-time,Male,18,Single,4,0.34046258834386056,0.1,StudySkills,0,0,1,11,None,3.3511452071616796,3.790411534149121,2.1735759127886816,2.9819937234689013,30,30,30,30,0,0,0.871552875572765,0.7471678789762572,0.1043467246940396,0,-0.003859180153890611,87.04164399432602,72.19671713151384,0.1884787432045136,1,3.346393453194855,1,Medium
S0153,Europe_Uni_D,PRG_123,Ghana,Germany,2020,Computer Science,Bachelor,Full-time,Male,24,Single,3,0.3517892233303877,0.75,None,0,1,0,0,Partial,3.4355776839688765,3.1756350901192443,2.7350345067594457,2.955334798439345,30,27,30,24,1,2,0.760517662203888,0.6241092342603212,0.13348155192702102,5,-0.0013018949843932488,80.26331941567072,60.51129239369941,0.1697860945997583,4,2.8143969566306515,0,High
S0154,Europe_Uni_D,PRG_444,India,Germany,2020,Computer Science,Master,Full-time,Female,25,Single,2,0.004419298179877629,0.6,StudySkills,1,0,0,0,None,1.8122578756732095,1.8127357645486148,1.9495417848487517,1.8811387746986834,30,27,30,27,1,1,0.64414166795261,0.49964980752183,0.13655344837071806,17,-0.003166046718329168,62.54558008984553,51.048166490793285,0.36681352123378275,2,3.0941755835567957,0,High
S0155,Europe_Uni_D,PRG_118,Latvia,Germany,2023,Social Sciences,Bachelor,Full-time,Female,25,Single,3,0.412935860286058,0.1,Mentoring,0,0,0,0,None,3.69499655716191,3.694921517443029,4.0,3.847460758721515,30,30,30,27,0,1,0.8006929113409579,0.698444853029068,0.12494544154694315,3,0.0041150221187156175,71.05970343577962,81.73851670609102,0.05394061836259667,2,2.655178425076156,1,Medium
S0156,Europe_Uni_D,PRG_912,Bangladesh,Germany,2021,Computer Science,Master,Full-time,Male,22,Married,3,0.5901316157568247,0.6,Counselling,0,0,0,0,Full,3.2675254950113968,3.4103927214249485,3.2605153404724354,3.335454030948692,30,30,30,27,0,1,0.8346809252081526,0.7136840887543072,0.10116516608692831,0,0.0031412663385376287,71.97038639093529,89.47625728452485,0.2031149637749061,2,3.099159608006814,1,Low
S0157,Europe_Uni_D,PRG_244,Bangladesh,Germany,2020,Computer Science,Master,Part-time,Female,25,Single,3,0.36368221806295375,0.6,Mentoring,1,1,0,0,Full,1.8959380809684188,1.928496634852336,2.415144300300016,2.1718204675761763,30,27,30,27,1,1,0.7079272713885163,0.5922997963994199,0.15104603899163505,10,-0.0061948487395013605,67.29680759086192,49.83185499123242,0.28641633346692036,1,1.8059938251766445,0,High
S0158,Europe_Uni_D,PRG_423,India,Germany,2019,Social Sciences,Bachelor,Full-time,Male,21,Single,2,0.5132628607584251,0.6,None,0,1,0,0,None,3.30957448153132,2.6215746438875387,2.8553881658341176,2.738481404860828,30,24,30,27,2,1,0.838208877222951,0.7086960214827519,0.10958509736599455,1,-0.0006216649294827698,74.53727498953594,76.47159473949579,0.24083441771661737,1,3.2660556501303053,0,High
S0159,Europe_Uni_D,PRG_856,Nigeria,Germany,2023,Engineering,Bachelor,Part-time,Female,28,Single,5,0.5724951401729546,0.75,StudySkills,1,1,1,22,None,2.892917458665386,2.866544318061191,2.0349521409349034,2.450748229498047,30,27,30,21,1,3,0.6566053381537167,0.5022890503621781,0.12902887964487203,14,-0.003286451066848317,68.43531968426856,66.13839053973965,0.2560342832210922,0,1.6878042183787747,0,High
S0160,Europe_Uni_D,PRG_548,Kenya,Germany,2021,Engineering,Master,Part-time,Female,23,Single,5,0.6697239323252,0.75,StudySkills,0,0,1,21,None,1.9869039172305607,2.2683191102428824,1.467817205107361,1.8680681576751217,30,21,30,27,3,1,0.6377853682754614,0.4483270696197027,0.11988861637449147,20,-0.00013963482799648924,51.46790921946962,50.563284569151676,0.33105762710545983,3,1.9921703287773527,0,High
S0161,Asia_Uni_E,PRG_937,USA,South Korea,2021,Business,Master,Full-time,Male,20,Single,3,0.4583267974166629,0.75,Counselling,0,0,1,25,None,2.157991346976494,2.345403235937077,3.183585475137683,2.76449435553738,30,24,30,24,2,2,0.6736081791455961,0.5580918027879033,0.11011090878874193,8,-0.0030102639411605627,56.71481450793951,46.991175805961014,0.3443827678224939,0,2.4711707219488064,0,High
S0162,Asia_Uni_E,PRG_917,Pakistan,South Korea,2021,Business,Master,Part-time,Male,25,Married,4,0.8762257919421308,0.1,None,0,1,1,11,Full,2.6695458075752763,1.9715824955787316,0.7554297536198615,1.3635061245992965,30,27,30,24,1,2,0.680402195691257,0.5107407286979034,0.09667594434978709,18,-0.00482959306132957,64.30232269713979,56.45890074701157,0.27725305027145186,5,2.2363728900380377,0,High
S0163,Asia_Uni_E,PRG_297,Italy,South Korea,2023,Engineering,Bachelor,Full-time,Female,21,Single,4,0.11232377218361522,0.6,None,0,0,1,15,Partial,1.3719387914016763,1.1095100700269733,1.161644537096636,1.1355773035618046,30,27,30,24,1,2,0.5681186274407943,0.3593408274123781,0.12369438775108572,28,-0.0010175424598589972,62.94009998319462,20.270394800733555,0.3534907663534629,6,1.951713598379093,0,High
S0164,Asia_Uni_E,PRG_292,Latvia,South Korea,2022,Computer Science,Bachelor,Part-time,Female,19,Married,3,0.3438882924894918,0.6,StudySkills,1,1,1,12,None,1.7475594255686042,2.6338792758123386,1.8975812152304972,2.265730245521418,30,27,30,24,1,2,0.7195553415684183,0.5413269363904832,0.11961831439842091,11,0.0012815593474519835,56.56480797235045,51.52900007104313,0.21626814846865328,2,2.6241957739028865,0,High
S0165,Asia_Uni_E,PRG_561,Germany,South Korea,2022,Business,Bachelor,Part-time,Female,23,Single,5,0.6021094431787335,0.6,None,0,0,1,5,None,1.954274734743042,2.336281860961261,2.158917141897289,2.247599501429275,30,21,30,30,3,0,0.7150222575487133,0.5675925994463958,0.10586489072715406,7,-0.003449325010431115,74.82336850350742,56.939748285553016,0.25117547501565995,2,2.963889964470198,0,High
S0166,Asia_Uni_E,PRG_671,China,South Korea,2018,Medicine,Master,Part-time,Male,26,Single,4,0.3258104658932748,0.1,None,1,1,0,0,None,1.888505098624009,2.683828905693521,1.904796035580196,2.2943124706368585,30,24,30,21,2,3,0.6057996862945849,0.3667359091601225,0.09335306072256816,29,0.0016418228253007553,48.513058226618924,49.43494327137355,0.35127437518496923,3,1.6415381985836695,0,High
S0167,Asia_Uni_E,PRG_350,Sri Lanka,South Korea,2020,Social Sciences,Master,Full-time,Male,25,Single,4,0.44141685651395657,0.1,Counselling,1,0,1,5,None,2.9155502668641318,2.2801251676502696,3.1114327096582683,2.6957789386542688,30,27,30,24,1,2,0.7751271134497667,0.6018373993934427,0.14052897391481198,7,0.00254697990972023,65.44099824195567,68.63672932886281,0.1962319829722741,3,2.2420693811814285,0,High
S0168,Asia_Uni_E,PRG_542,France,South Korea,2022,Engineering,Master,Full-time,Male,22,Married,4,0.513007090591933,0.6,Mentoring,0,1,0,0,Partial,1.3368762959541027,1.141707725845985,1.2298745893758827,1.1857911576109337,30,24,30,21,2,3,0.5186156436478637,0.26296605297238074,0.11122429581189892,32,-0.002757986062923512,30.516544512662776,33.46116392535355,0.44906105319036316,7,0.11316381513598868,0,High
S0169,Asia_Uni_E,PRG_441,Pakistan,South Korea,2021,Computer Science,Bachelor,Full-time,Female,29,Single,4,0.11308193367921127,0.1,Mentoring,0,1,1,13,None,0.9476331377439493,0.49616414650884244,1.67393534927433,1.0850497478915861,30,21,30,21,3,3,0.5439504939181009,0.2702301291855921,0.1136195187397756,30,-0.0040200187212518146,46.07792575230159,39.68237949485844,0.5706428410265787,3,1.5436327063516184,0,High
S0170,Asia_Uni_E,PRG_237,China,South Korea,2023,Computer Science,Bachelor,Part-time,Male,27,Single,4,0.5091295483410916,0.1,None,1,0,1,18,Partial,2.9413732193380615,2.8005922195935935,3.9198721484101475,3.3602321840018705,30,30,30,27,0,1,0.7655697970706625,0.6739241917723038,0.13349833371569533,3,0.0022639655919610155,67.98141749988382,64.38916981850012,0.2831236321341771,1,2.228623227772659,0,High
S0171,Asia_Uni_E,PRG_706,Spain,South Korea,2022,Medicine,Master,Part-time,Female,22,Married,3,0.43510326232753654,0.6,StudySkills,0,1,0,0,Full,2.61166195487823,3.3219329454172755,3.0715128656446287,3.196722905530952,30,30,30,30,0,0,0.8076552358481492,0.7182826862790757,0.09697747369715141,0,0.0010454017717933504,71.54338603715766,73.26067179750625,0.08780471890386077,4,2.894596278773802,1,Medium
S0172,Asia_Uni_E,PRG_845,Vietnam,South Korea,2021,Social Sciences,Master,Full-time,Female,22,Single,4,0.45459670200928237,0.1,Counselling,0,1,1,22,None,2.3112142233760373,2.060055038674999,1.752808122552291,1.906431580613645,30,24,30,27,2,1,0.668538323521241,0.486060945915855,0.13907154457205745,16,-0.0018001916971480524,56.54103402268383,41.223825780738466,0.262709127109743,6,1.4852377586355896,0,High
S0173,Asia_Uni_E,PRG_269,Vietnam,South Korea,2022,Engineering,Bachelor,Full-time,Female,27,Married,4,0.465581765637033,0.1,Mentoring,0,1,0,0,None,2.1939318551589064,3.2313136024228912,2.481658940504802,2.8564862714638464,30,27,30,27,1,1,0.6607868613338606,0.5399854854941328,0.14070263568762043,10,-0.0024351160524187453,62.40729450372068,48.79039305230423,0.28986077048154074,1,1.5615360764400257,0,High
S0174,Asia_Uni_E,PRG_153,Germany,South Korea,2023,Engineering,Bachelor,Part-time,Male,21,Married,5,0.381817969279823,0.6,None,1,0,1,11,Partial,2.9247118602743467,2.2432992600623614,1.9362317582028443,2.0897655091326026,30,27,30,27,1,1,0.7418341170701885,0.5995252317154162,0.10491265772571085,4,-0.002977603127780179,62.25982403659839,57.39811154540771,0.2039193417617437,1,2.523914210136842,0,High
S0175,Asia_Uni_E,PRG_992,Nigeria,South Korea,2023,Social Sciences,Master,Part-time,Female,25,Single,4,0.08204016225767413,0.6,Mentoring,1,0,0,0,None,2.9267602217001687,3.5388950726632404,3.5837242267916727,3.5613096497274563,30,30,30,30,0,0,0.8342236575272788,0.7602066070842859,0.1285865949227103,1,1.4132489344602643e-05,57.785913701232545,72.18762138127414,0.2167598583834806,1,3.328642514394302,1,Low
S0176,Asia_Uni_E,PRG_354,Spain,South Korea,2020,Medicine,Bachelor,Part-time,Female,24,Married,2,0.13360894062808298,0.6,Mentoring,0,1,0,0,Full,4.0,3.955742645913605,4.0,3.9778713229568026,30,27,30,30,1,0,0.959012267381894,0.938386743817405,0.07503957622987902,0,-8.128919587689358e-05,98.09337876516327,78.45597092243882,0.010972935272113297,1,4.0,1,Low
S0177,Asia_Uni_E,PRG_972,India,South Korea,2018,Medicine,Bachelor,Full-time,Female,19,Single,5,0.8248889223601622,0.1,None,1,0,0,0,Partial,1.4793540404372172,1.452603907873887,1.6555898969203973,1.5540969023971423,30,21,30,21,3,3,0.5446319624779392,0.296900026418193,0.1080225438232983,31,-0.0021251108539241444,48.7030423731914,44.72927674813237,0.3468438100011581,5,0.8080229271535895,0,High
S0178,Asia_Uni_E,PRG_388,Ghana,South Korea,2021,Business,Bachelor,Part-time,Female,28,Married,3,0.26628695917678463,0.6,StudySkills,1,1,1,16,None,2.765655278705282,2.0738031872090406,2.318495324234631,2.196149255721836,30,24,30,27,2,1,0.6963985758711908,0.6022100702946024,0.10362327102200526,7,0.0018708319650044087,65.48190382758328,56.15955123421868,0.3716121617825523,1,2.288454039783038,0,High
S0179,Asia_Uni_E,PRG_712,Italy,South Korea,2018,Medicine,Master,Part-time,Male,21,Married,2,0.2566282778855331,0.6,None,0,0,0,0,Partial,2.0995848873299687,1.6086596105841249,1.8997785780192835,1.7542190943017042,30,21,30,30,3,0,0.5480844549748949,0.3050483140084772,0.10080044836279962,32,-0.0036250240054693274,56.917845076198034,46.23932326091809,0.42419027639952855,5,2.3741788342528922,0,High
S0180,Asia_Uni_E,PRG_535,Spain,South Korea,2019,Computer Science,Bachelor,Part-time,Male,25,Single,2,0.3765456768549216,0.6,Counselling,0,0,1,15,Partial,3.5611410221141657,2.6368613068900806,2.7131304239635603,2.6749958654268204,30,27,30,30,1,0,0.8270416709901567,0.6970822683295053,0.10382567095751849,1,-0.002797402165409272,75.94025378364638,64.40459377758576,0.25894969404169454,1,2.5205417147244926,1,Medium
S0181,Asia_Uni_E,PRG_886,Bangladesh,South Korea,2019,Social Sciences,Master,Part-time,Male,30,Single,2,0.39262155018975914,0.1,None,1,0,0,0,Full,2.8420408295183845,2.8022126674332686,2.8360718102014344,2.8191422388173515,30,27,30,27,1,1,0.7922216373508273,0.7079410519611571,0.1325097338455533,1,0.00333554085161961,79.92594424823909,53.803921973455346,0.17046201768959837,0,3.1287114552301794,0,High
S0182,Asia_Uni_E,PRG_504,France,South Korea,2018,Business,Bachelor,Full-time,Male,22,Married,3,0.39183466214581814,0.6,Mentoring,1,1,0,0,None,2.4441199530305013,3.070850751389392,2.235231881450135,2.6530413164197633,30,24,30,27,2,1,0.7812296059024468,0.6971397207062662,0.09946317597936648,0,-0.00027698475611952157,67.71716924303588,49.72432226315706,0.21977619987734595,6,2.982965107729963,0,High
S0183,Asia_Uni_E,PRG_866,Sri Lanka,South Korea,2023,Computer Science,Bachelor,Part-time,Female,28,Single,3,0.673862949926811,0.1,StudySkills,0,0,0,0,Partial,2.803759680808663,2.1823331823530676,1.718598768329474,1.9504659753412708,30,24,30,30,2,0,0.752288254660781,0.5960699363899151,0.14215995445558485,8,-0.00175304231954062,60.581510107148745,47.65946186610904,0.2975009594459573,2,2.75560231447752,0,High
S0184,Asia_Uni_E,PRG_641,South Korea,South Korea,2023,Social Sciences,Master,Part-time,Male,20,Single,5,0.8108752176512695,0.1,None,0,1,0,0,None,2.5456683674580116,3.1024221182827785,3.195701701784238,3.149061910033508,30,30,30,27,0,1,0.8168057614816459,0.7047600318573896,0.11642541623520018,0,0.0012537556059491622,73.44318875572421,84.69014569548837,0.0903087007239246,0,3.2995533315280383,1,Low
S0185,Asia_Uni_E,PRG_837,China,South Korea,2023,Business,Bachelor,Part-time,Male,26,Married,3,0.6613686127406685,0.1,StudySkills,1,1,0,0,None,2.006650698090958,1.8618459074038025,3.40238774532103,2.632116826362416,30,30,30,24,0,2,0.7261107891717791,0.537461312608277,0.08822855077450481,12,-0.004134809588829019,54.246303615878,35.055190403210716,0.34914001395220884,4,2.302686922585011,0,High
S0186,Asia_Uni_E,PRG_902,Sri Lanka,South Korea,2023,Business,Bachelor,Part-time,Male,26,Single,5,0.6918355167613928,0.1,None,0,0,0,0,None,3.7923991824434133,4.0,4.0,4.0,30,30,30,30,0,0,0.9448870214709459,0.951526043285847,0.0650070384457123,0,2.192647962928504e-06,86.08661320900097,92.64619528194518,0.013479128000430267,1,4.0,1,Low
S0187,Asia_Uni_E,PRG_464,Vietnam,South Korea,2023,Business,Bachelor,Part-time,Female,18,Single,4,0.86487567809582,0.1,Counselling,0,0,1,9,None,2.431604533985713,2.677121366850864,1.9308274776561192,2.3039744222534915,30,24,30,27,2,1,0.7934240189307549,0.6647334123285563,0.1082534717645431,3,0.001451831912121485,68.82468394335187,75.54301796075306,0.24091616076586386,0,3.1156588279692996,0,High
S0188,Asia_Uni_E,PRG_997,Nigeria,South Korea,2018,Engineering,Bachelor,Part-time,Male,23,Single,5,0.3104769441828156,0.6,None,0,0,0,0,Partial,3.6241420328531047,2.5226870148170706,3.0691510544905576,2.795919034653814,30,24,30,27,2,1,0.812620535351638,0.7085021592141612,0.1388345094732021,2,0.0018279358670819485,67.50198009951166,69.58655049038322,0.22979328778031222,1,2.8391904061390028,0,High
S0189,Asia_Uni_E,PRG_370,Germany,South Korea,2023,Engineering,Master,Part-time,Female,22,Single,4,0.6469620847776953,0.6,Counselling,0,1,1,15,None,3.2570325460178275,3.6603843060946977,3.4677102546945973,3.5640472803946475,30,27,30,30,1,0,0.8497065973417616,0.7797724679904079,0.10632859680701272,1,0.00047138517543456217,81.80167204891487,62.535145431385935,0.1599939193695882,1,3.286927914774835,1,Low
S0190,Asia_Uni_E,PRG_166,United Kingdom,South Korea,2022,Social Sciences,Bachelor,Full-time,Male,21,Single,4,0.33720081099739496,0.6,StudySkills,1,1,1,9,Full,2.314168553742157,2.1506164670528665,1.934818623230963,2.042717545141915,30,24,30,21,2,3,0.6262629290946062,0.4414015492125956,0.11144461881476066,22,-0.002341759808644873,61.798475709249146,61.36082602281709,0.35420704543543335,2,1.5506178856031776,0,High
S0191,Asia_Uni_E,PRG_971,Germany,South Korea,2019,Computer Science,Bachelor,Full-time,Male,26,Single,5,0.6658230515086375,0.6,None,0,0,1,19,None,2.59721038989268,3.1029755246610087,3.2239159037933103,3.1634457142271595,30,30,30,30,0,0,0.820423708251403,0.6507816701093471,0.14743757228317,3,0.0006540198969422868,76.76672075678083,58.89678641987089,0.2201323952012297,1,2.984431803279903,1,Medium
S0192,Asia_Uni_E,PRG_996,Brazil,South Korea,2020,Medicine,Master,Part-time,Female,25,Single,3,0.6435986763692857,0.5,StudySkills,1,1,0,0,Partial,3.037889151964239,2.2636297358591357,2.511091680013745,2.3873607079364403,30,27,30,27,1,1,0.7649274567832318,0.6020009056822302,0.1088027609016301,4,-0.0010341075230508243,82.00265221660719,41.32178156327997,0.3234869567177436,4,1.217647580800142,0,High
